,source,dest,cost_20ft,time_20ft,cost_40ft,time_40ft,cost_roro,time_roro
2612,M11,A10,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
2613,M11,A11,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
2614,M11,A12,158.1900959,93.00268827,77.21183251,93.00268827,242.795,137.9
2615,M11,A13,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
2616,M11,A14,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
2617,M11,Z1,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
2618,M11,Z2,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
2619,M11,Z3,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
2620,M11,Z4,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
2621,M11,Z5,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
2622,M11,Z6,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
2623,M11,Z7,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
2624,M12,N1,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
2625,M12,N2,84.09755945,60.24932512,41.0476183,60.24932512,112.07,31.0
2626,M12,N3,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2627,M12,N4,108.1254336,77.46341801,52.77550924,77.46341801,144.09,39.0
2628,M12,N5,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
2629,M12,N6,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
2630,M12,N7,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
2631,M12,N8,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
2632,M12,N9,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
2633,M12,N10,65.1084883,42.4095557,31.7791431,42.4095557,94.18,47.9
2634,M12,S1,48.83136623,31.80716677,23.83435733,31.80716677,70.635,36.0
2635,M12,S2,32.55424416,21.20477785,15.88957155,21.20477785,47.09,24.0
2636,M12,S3,64.1893154,32.2129908,31.33049918,32.2129908,70.28,42.2
2637,M12,S4,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
2638,M12,S5,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
2639,M12,S6,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
2640,M12,S7,56.96992725,37.10836124,27.80675021,37.10836124,82.405,41.9
2641,M12,S8,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
2642,M12,E1,123.2410358,45.51757926,60.15336269,45.51757926,65.12,56.4
2643,M12,E2,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
2644,M12,E3,143.7812084,53.10384247,70.17892314,53.10384247,75.975,65.8
2645,M12,E4,123.2410358,45.51757926,60.15336269,45.51757926,65.12,56.4
2646,M12,E5,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
2647,M12,E6,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
2648,M12,E7,56.4964628,33.21524581,27.57565447,33.21524581,86.715,49.2
2649,M12,E8,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2650,M12,E9,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2651,M12,E10,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
2652,M12,E11,192.0879736,112.9318358,93.7572252,112.9318358,294.825,167.4
2653,M12,M1,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
2654,M12,M2,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
2655,M12,M3,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2656,M12,M4,82.6244412,44.68267661,40.32859631,44.68267661,120.515,60.7
2657,M12,M5,91.01489105,47.091564,44.42393493,47.091564,87.835,5.0
2658,M12,M6,75.84574255,39.24297,37.01994577,39.24297,73.195,36.5
2659,M12,M7,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
2660,M12,M8,24.02787413,17.21409289,11.72789094,17.21409289,32.02,15.6
2661,M12,M9,36.04181119,25.82113934,17.59183641,25.82113934,48.03,23.3
2662,M12,M10,82.1606905,30.34505284,40.10224179,30.34505284,43.415,37.6
2663,M12,M11,45.50744554,23.545782,22.21196746,23.545782,43.92,21.9
2664,M12,M13,57.15067075,30.36862367,27.89497024,30.36862367,55.28,29.4
2665,M12,K1,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2666,M12,K2,106.1840396,54.94015799,51.82792408,54.94015799,102.475,51.2
2667,M12,K3,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
2668,M12,K4,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
2669,M12,K5,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2670,M12,A1,180.788681,106.2887866,88.2420943,106.2887866,277.48,157.6
2671,M12,A2,169.4893885,99.64573743,82.72696341,99.64573743,260.14,147.7
2672,M12,A3,158.1900959,93.00268827,77.21183251,93.00268827,242.795,36.0
2673,M12,A4,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
2674,M12,A5,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
2675,M12,A6,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
2676,M12,A7,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
2677,M12,A8,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
2678,M12,A9,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
2679,M12,A10,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
2680,M12,A11,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
2681,M12,A12,180.788681,106.2887866,88.2420943,106.2887866,277.48,157.6
2682,M12,A13,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
2683,M12,A14,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
2684,M12,Z1,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
2685,M12,Z2,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
2686,M12,Z3,257.8755247,133.426098,125.8678156,133.426098,248.87,124.3
2687,M12,Z4,288.2138218,149.123286,140.6757939,149.123286,278.15,138.9
2688,M12,Z5,227.5372277,117.72891,111.0598373,117.72891,219.59,109.6
2689,M12,Z6,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
2690,M12,Z7,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
2691,M13,N1,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
2692,M13,N2,120.1393707,86.07046446,58.63945471,86.07046446,160.105,28.5
2693,M13,N3,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
2694,M13,N4,120.1393707,86.07046446,58.63945471,86.07046446,160.105,25.0
2695,M13,N5,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
2696,M13,N6,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
2697,M13,N7,216.2508672,154.926836,105.5510185,154.926836,288.185,140.0
2698,M13,N8,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
2699,M13,N9,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
2700,M13,N10,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
2701,M13,S1,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2702,M13,S2,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
2703,M13,S3,48.83136623,31.80716677,23.83435733,31.80716677,70.635,36.0
2704,M13,S4,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
2705,M13,S5,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
2706,M13,S6,81.3856104,53.01194462,39.72392888,53.01194462,117.725,59.9
2707,M13,S7,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
2708,M13,S8,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
2709,M13,E1,184.8615537,68.27636889,90.23004404,68.27636889,97.68,84.7
2710,M13,E2,205.4017263,75.8626321,100.2556045,75.8626321,108.535,94.1
2711,M13,E3,205.4017263,75.8626321,100.2556045,75.8626321,108.535,94.1
2712,M13,E4,184.8615537,68.27636889,90.23004404,68.27636889,97.68,84.7
2713,M13,E5,164.321381,60.69010568,80.20448359,60.69010568,86.825,75.3
2714,M13,E6,164.321381,60.69010568,80.20448359,60.69010568,86.825,75.3
2715,M13,E7,164.321381,60.69010568,80.20448359,60.69010568,86.825,75.3
2716,M13,E8,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
2717,M13,E9,120.1393707,86.07046446,58.63945471,86.07046446,160.105,77.8
2718,M13,E10,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2719,M13,E11,158.1900959,93.00268827,77.21183251,93.00268827,242.795,137.9
2720,M13,M1,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
2721,M13,M2,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2722,M13,M3,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
2723,M13,M4,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
2724,M13,M5,27.54148041,14.89422554,13.44286544,14.89422554,40.17,20.2
2725,M13,M6,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
2726,M13,M7,61.6205179,22.75878963,30.07668135,22.75878963,32.56,28.2
2727,M13,M8,60.0696853,43.03523223,29.31972736,43.03523223,80.05,38.9
2728,M13,M9,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
2729,M13,M10,143.7812084,53.10384247,70.17892314,53.10384247,75.975,65.8
2730,M13,M11,41.08034525,15.17252642,20.0511209,15.17252642,21.705,18.8
2731,M13,M12,82.1606905,30.34505284,40.10224179,30.34505284,43.415,37.6
2732,M13,K1,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
2733,M13,K2,36.72197388,19.85896738,17.92382058,19.85896738,53.56,27.0
2734,M13,K3,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2735,M13,K4,45.90246735,24.82370923,22.40477573,24.82370923,66.955,33.7
2736,M13,K5,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2737,M13,A1,146.8908033,86.35963911,71.69670162,86.35963911,225.455,128.0
2738,M13,A2,135.5915108,79.71658994,66.18157073,79.71658994,208.11,118.2
2739,M13,A3,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
2740,M13,A4,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2741,M13,A5,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2742,M13,A6,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
2743,M13,A7,90.3943405,53.1443933,44.12104715,53.1443933,138.74,78.8
2744,M13,A8,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2745,M13,A9,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2746,M13,A10,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
2747,M13,A11,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
2748,M13,A12,146.8908033,86.35963911,71.69670162,86.35963911,225.455,128.0
2749,M13,A13,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
2750,M13,A14,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2751,M13,Z1,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
2752,M13,Z2,137.7074021,74.47112768,67.21432718,74.47112768,200.86,101.1
2753,M13,Z3,212.3680792,109.880316,103.6558482,109.880316,204.95,102.3
2754,M13,Z4,242.7063762,125.577504,118.4638265,125.577504,234.23,116.9
2755,M13,Z5,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
2756,M13,Z6,128.5269086,69.50638583,62.73337204,69.50638583,187.47,94.4
2757,M13,Z7,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
2758,K1,N1,97.66273245,63.61433355,47.66871465,63.61433355,141.27,20.0
2759,K1,N2,60.5640244,59.5,29.5610119,59.5,141.27,33.8333333333
2760,K1,N3,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
2761,K1,N4,113.9398546,74.21672247,55.61350043,74.21672247,164.815,35.0
2762,K1,N5,130.2169766,84.8191114,63.5582862,84.8191114,188.36,95.9
2763,K1,N6,138.3555377,90.12030586,67.53067909,90.12030586,200.13,101.9
2764,K1,N7,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
2765,K1,N8,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
2766,K1,N9,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
2767,K1,N10,113.9398546,74.21672247,55.61350043,74.21672247,164.815,83.9
2768,K1,S1,89.5241714,58.31313909,43.69632176,58.31313909,129.495,65.9
2769,K1,S2,141.2164939,70.86857976,68.92709821,70.86857976,154.61,92.8
2770,K1,S3,166.8922201,83.75377607,81.45929788,83.75377607,182.725,109.6
2771,K1,S4,179.7300832,90.19637423,87.72539772,90.19637423,196.78,118.1
2772,K1,S5,192.5679462,96.63897239,93.99149755,96.63897239,210.835,126.5
2773,K1,S6,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
2774,K1,S7,97.66273245,63.61433355,47.66871465,63.61433355,141.27,71.9
2775,K1,S8,179.7300832,90.19637423,87.72539772,90.19637423,196.78,118.1
2776,K1,E1,35.25914634,32.0,17.20982143,32.0,80.05,38.9
2777,K1,E2,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
2778,K1,E3,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2779,K1,E4,84.09755945,60.24932512,41.0476183,60.24932512,112.07,22.4
2780,K1,E5,48.83136623,31.80716677,23.83435733,31.80716677,70.635,36.0
2781,K1,E6,40.69280519,26.50597231,19.86196444,26.50597231,58.86,30.0
2782,K1,E7,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
2783,K1,E8,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
2784,K1,E9,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
2785,K1,E10,48.05574826,34.42818578,23.45578189,34.42818578,64.04,31.1
2786,K1,E11,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
2787,K1,M1,32.55424416,21.20477785,15.88957155,21.20477785,47.09,24.0
2788,K1,M2,18.41532012,8.0,8.98843006,8.0,35.315,
2789,K1,M3,27.34756098,14.0,13.34821429,14.0,28.11,16.9
2790,K1,M4,23.49054878,19.0,11.465625,19.0,70.28,42.2
2791,K1,M5,77.0271785,38.65558896,37.59659902,38.65558896,84.335,50.6
2792,K1,M6,89.86504155,45.09818712,43.86269886,45.09818712,98.39,59.0
2793,K1,M7,128.3786308,64.4259816,62.66099837,64.4259816,140.555,84.3
2794,K1,M8,65.1084883,42.4095557,31.7791431,42.4095557,94.18,47.9
2795,K1,M9,56.96992725,37.10836124,27.80675021,37.10836124,82.405,41.9
2796,K1,M10,48.83136623,31.80716677,23.83435733,31.80716677,70.635,36.0
2797,K1,M11,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
2798,K1,M12,115.5407678,57.98338344,56.39489853,57.98338344,126.5,75.9
2799,K1,M13,102.7029047,51.54078528,50.1287987,51.54078528,112.445,67.5
2800,K1,K2,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
2801,K1,K3,24.02787413,17.21409289,11.72789094,17.21409289,32.02,15.6
2802,K1,K4,71.4383384,37.96077959,34.8687128,37.96077959,69.105,36.7
2803,K1,K5,12.4136433,4.5,6.059040179,4.5,34.685,19.7
2804,K1,A1,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2805,K1,A2,82.6244412,44.68267661,40.32859631,44.68267661,120.515,56.0
2806,K1,A3,73.44394775,39.71793476,35.84764117,39.71793476,107.125,26.9285714286
2807,K1,A4,64.2634543,34.75319292,31.36668602,34.75319292,93.735,47.2
2808,K1,A5,10.22865854,18.0,4.992559524,18.0,87.835,43.9
2809,K1,A6,15.1417683,11.0,7.390625,11.0,58.56,29.2
2810,K1,A7,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
2811,K1,A8,91.01489105,47.091564,44.42393493,47.091564,87.835,43.9
2812,K1,A9,22.16432927,25.0,10.81830357,25.0,80.345,40.4
2813,K1,A10,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
2814,K1,A11,151.6914851,78.48593999,74.03989155,78.48593999,146.395,73.1
2815,K1,A12,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2816,K1,A13,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
2817,K1,A14,64.2634543,34.75319292,31.36668602,34.75319292,93.735,47.2
2818,K1,Z1,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
2819,K1,Z2,182.0297822,94.18312799,88.84786986,94.18312799,175.675,87.7
2820,K1,Z3,166.8606337,86.33453399,81.4438807,86.33453399,161.035,80.4
2821,K1,Z4,197.1989307,102.031722,96.25185901,102.031722,190.31,95.0
2822,K1,Z5,136.5223366,70.63734599,66.63590239,70.63734599,131.755,65.8
2823,K1,Z6,273.0446732,141.274692,133.2718048,141.274692,263.51,131.6
2824,K1,Z7,121.3531881,62.78875199,59.23191324,62.78875199,117.115,58.5
2825,K2,N1,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
2826,K2,N2,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
2827,K2,N3,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
2828,K2,N4,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
2829,K2,N5,192.222993,137.7127431,93.82312754,137.7127431,256.165,124.5
2830,K2,N6,204.2369301,146.3197896,99.68707301,146.3197896,272.175,132.2
2831,K2,N7,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
2832,K2,N8,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
2833,K2,N9,180.209056,129.1056967,87.95918207,129.1056967,240.155,116.7
2834,K2,N10,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
2835,K2,S1,144.1672448,103.2845573,70.36734566,103.2845573,192.125,93.3
2836,K2,S2,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2837,K2,S3,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
2838,K2,S4,81.3856104,53.01194462,39.72392888,53.01194462,117.725,59.9
2839,K2,S5,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
2840,K2,S6,168.1951189,120.4986502,82.0952366,120.4986502,224.145,108.9
2841,K2,S7,156.1811818,111.8916038,76.23129113,111.8916038,208.135,101.1
2842,K2,S8,73.24704935,47.71075016,35.75153599,47.71075016,105.95,53.9
2843,K2,E1,108.1254336,77.46341801,52.77550924,77.46341801,144.09,36.0
2844,K2,E2,267.0222442,98.62142173,130.3322858,98.62142173,141.095,122.3
2845,K2,E3,205.4017263,75.8626321,100.2556045,75.8626321,108.535,94.1
2846,K2,E4,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
2847,K2,E5,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2848,K2,E6,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
2849,K2,E7,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2850,K2,E8,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
2851,K2,E9,132.1533077,94.6775109,64.50340019,94.6775109,176.115,85.6
2852,K2,E10,123.2410358,45.51757926,60.15336269,45.51757926,65.12,56.4
2853,K2,E11,124.2922182,73.07354078,60.66643983,73.07354078,190.77,108.3
2854,K2,M1,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
2855,K2,M2,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
2856,K2,M3,82.1606905,30.34505284,40.10224179,30.34505284,43.415,37.6
2857,K2,M4,61.6205179,22.75878963,30.07668135,22.75878963,32.56,28.2
2858,K2,M5,25.67572616,12.88519632,12.53219967,12.88519632,28.11,16.9
2859,K2,M6,38.51358924,19.32779448,18.79829951,19.32779448,42.165,25.3
2860,K2,M7,72.0836224,51.64227867,35.18367283,51.64227867,96.06,46.7
2861,K2,M8,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2862,K2,M9,108.1254336,77.46341801,52.77550924,77.46341801,144.09,70.0
2863,K2,M10,96.1114965,68.85637157,46.91156377,68.85637157,128.08,62.2
2864,K2,M11,40.69280519,26.50597231,19.86196444,26.50597231,58.86,30.0
2865,K2,M12,84.09755945,60.24932512,41.0476183,60.24932512,112.07,54.5
2866,K2,M13,32.55424416,21.20477785,15.88957155,21.20477785,47.09,24.0
2867,K2,K1,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
2868,K2,K3,123.2410358,45.51757926,60.15336269,45.51757926,65.12,56.4
2869,K2,K4,30.33829703,15.697188,14.80797831,15.697188,29.28,14.6
2870,K2,K5,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
2871,K2,A1,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2872,K2,A2,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2873,K2,A3,90.3943405,53.1443933,44.12104715,53.1443933,138.74,36.0
2874,K2,A4,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
2875,K2,A5,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
2876,K2,A6,56.4964628,33.21524581,27.57565447,33.21524581,86.715,49.2
2877,K2,A7,102.7008632,37.93131605,50.12780224,37.93131605,54.265,47.0
2878,K2,A8,67.7957554,39.85829497,33.09078536,39.85829497,104.055,59.1
2879,K2,A9,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
2880,K2,A10,101.6936331,59.78744246,49.63617804,59.78744246,156.085,88.6
2881,K2,A11,91.8049347,49.64741845,44.80955146,49.64741845,133.905,67.4
2882,K2,A12,112.9929257,66.43049162,55.15130894,66.43049162,173.425,98.5
2883,K2,A13,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
2884,K2,A14,79.09504795,46.50134413,38.60591626,46.50134413,121.4,68.9
2885,K2,Z1,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
2886,K2,Z2,110.1659217,59.57690214,53.77146175,59.57690214,160.685,80.9
2887,K2,Z3,100.9854282,54.6121603,49.2905066,54.6121603,147.295,74.1
2888,K2,Z4,119.3464151,64.54164399,58.25241689,64.54164399,174.075,87.6
2889,K2,Z5,82.6244412,44.68267661,40.32859631,44.68267661,120.515,60.7
2890,K2,Z6,156.068389,84.40061137,76.17623748,84.40061137,227.64,114.6
2891,K2,Z7,73.44394775,39.71793476,35.84764117,39.71793476,107.125,53.9
2892,K3,N1,89.5241714,58.31313909,43.69632176,58.31313909,129.495,32.0
2893,K3,N2,97.66273245,63.61433355,47.66871465,63.61433355,141.27,31.5
2894,K3,N3,97.66273245,63.61433355,47.66871465,63.61433355,141.27,71.9
2895,K3,N4,105.8012935,68.91552801,51.64110754,68.91552801,153.04,77.9
